Product Link,Brand Name,Product Type,Country of Origin,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Prescription Type,Manufacturer Details,Suited For,Glass Color
https://www.lenskart.com/lenskart-lk-e18481-blue-eyeglasses.html,Hooper,Eyeglasses,,LK E18481,"Narrow
?",132 mm,51-15-136,Blue,"20 gm
?",,TR90,"TR90
?","Acetate
?",,,Hooper IP,,Unisex,37 mm,New,Blue,Bifocal / Progressive,,,
https://www.lenskart.com/hooper-hp-e10003l-black-eyeglass.html,Hooper,Eyeglasses,,HP E10003L,"8-12 yrs
?",126 mm,46-18-125,Navy Blue,"13 gm
?",,TR90,"TR90
?","TR90
?",,,Hooper Flex,,Kids,39 mm,New,Dark Gray,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17244l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17244L,"Teens
?",134 mm,48-18-145,Sky Blue,"14 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,42 mm,New,Ocean Blue,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17638-l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17638-L,"8-12 yrs
?",126 mm,49-16-130,Blue Transparent,"19 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Sky Blue,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e10014l-c5-eyeglasses.html,Hooper,Eyeglasses,China,HP E10014L,"8-12 yrs
?",125 mm,47-15-135,Blue Transparent,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,White,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e17900-pink-transparent-eyeglasses.html,Hooper,Eyeglasses,,LK E17900,"5-8 yrs
?",122 mm,46-16-125,Pink Transparent,"16 gm
?",,TR90,"TR90
?","TR90
?",,,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,38 mm,New,Pink,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/lenskart-lk-e17901-blue-lagoon-eyeglasses.html,Hooper,Eyeglasses,,LK E17901,"5-8 yrs
?",124 mm,46-16-125,Blue Lagoon,"16 gm
?",,TR90,"TR90
?","TR90
?",,,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Blue Lagoon,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17241m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17241M,"5-8 yrs
?",121 mm,45-17-130,Sky Blue,"11 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Sky Blue,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/lenskart-lk-e-16274-c1-eyeglasses.html,Hooper,Eyeglasses,China,LK E16274,"5-8 yrs
?",120 mm,45-15-135,Gray Transparent,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Premium,Hooper IP,,Kids,33 mm,New,Demi,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17240l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17240L,"8-12 yrs
?",129 mm,52-12-138,Light Gray,"11 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,34 mm,New,Black,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e18482-black-eyeglasses.html,Hooper,Eyeglasses,,LK E18482,"Extra Narrow
?",125 mm,47-16-136,Black,"20 gm
?",,TR90,"TR90
?","Acetate
?",,,Hooper IP,,Unisex,33 mm,New,Black,Bifocal / Progressive,,,
https://www.lenskart.com/lenskart-hp-d15011-c17-eye.html,Hooper,Eyeglasses,,HP D15011,"8-12 yrs
?",125 mm,46-18-130,Ocean Blue,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Ocean Blue,Single Vision,,,
https://www.lenskart.com/hooper-hp-e17638-m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17638-M,"5-8 yrs
?",122 mm,47-16-125,Blue Transparent,"18 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Sky Blue,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e10004l-navy-blue-eyeglasses.html,Hooper,Eyeglasses,,HP E10004L,"8-12 yrs
?",124 mm,46-16-125,Purple,"13 gm
?",,TR90,"TR90
?","TR90
?",,,Hooper Flex,,Kids,36 mm,New,Purple,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17244l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17244L,"Teens
?",133 mm,48-18-145,Black,"14 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,42 mm,New,Black,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17639-l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-L,"8-12 yrs
?",127 mm,50-14-130,Purple Transparent,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Purple Transparent,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17699-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17699,"8-12 yrs
?",130 mm,50-15-135,Light Gray,"16 gm
?",,TR90,"Polycarbonate
?","Silicone
?",,,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Black,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-hp-e15011-c15-eye-dup.html,Hooper,Eyeglasses,,HP E15011,"8-12 yrs
?",125 mm,46-18-130,Light Gray,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Light-Weight,Light-Weight,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Dark Gray,Bifocal / Progressive,,,
https://www.lenskart.com/hooper-hp-e17240l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17240L,"8-12 yrs
?",130 mm,52-12-138,Sky Blue,"11 gm
?","Feather Light
?",Ultem,"Ultem
?","Ultem
?",Light-Weight,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,34 mm,New,Navy Blue,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e18482-blue-eyeglasses.html,Hooper,Eyeglasses,,LK E18482,"Extra Narrow
?",125 mm,47-16-136,Blue,"20 gm
?",,TR90,"TR90
?","Acetate
?",,,Hooper IP,,Unisex,33 mm,New,Blue,Bifocal / Progressive,,,
https://www.lenskart.com/hooper-hp-e17640-m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17640-M,"5-8 yrs
?",120 mm,47-14-125,Blue Transparent,"19 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,34 mm,New,Sky Blue,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17640-l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17640-L,"8-12 yrs
?",125 mm,49-15-130,Purple Transparent,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Colorful,Youth,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Purple Transparent,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-hustlr-hp-e15011l-c1-eyeglasses-dup.html,Hooper,Eyeglasses,,HP E15011,"8-12 yrs
?",125 mm,46-17-130,Black,"14 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Kids,Kids,Hooper Hustlr,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Dark Night,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17639-m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-M,"5-8 yrs
?",124 mm,48-14-125,Purple,"20 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Purple,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e15083m-c11-eyeglasses.html,Hooper,Eyeglasses,,HP E15083M,"5-8 yrs
?",122 mm,44-18-125,Purple,"13 gm
?","Light
?",TR90,"TR90
?","TR90
?",Colorful,Kids,Hooper Flex,"1 Year Manufacturer Warranty
?",Kids,37 mm,New,Demi,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e10084l-black-eyeglasses.html,Hooper,Eyeglasses,,HP E10084L,"8-12 yrs
?",130 mm,48-17-125,Black,"14 gm
?",,TR90,"TR90
?","TR90
?",,,Hooper Flex,,Kids,38 mm,New,Black,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e18481-black-eyeglasses.html,Hooper,Eyeglasses,,LK E18481,"Narrow
?",132 mm,51-15-136,Black,"20 gm
?",,TR90,"TR90
?","Acetate
?",,,Hooper IP,,Unisex,37 mm,New,Red,Bifocal / Progressive,,,
https://www.lenskart.com/hooper-hp-e17639-l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-L,"8-12 yrs
?",127 mm,50-14-130,,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Navy Blue,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17640-l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17640-L,"8-12 yrs
?",125 mm,49-15-130,,"20 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Navy Blue,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e-16266-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16266,"8-12 yrs
?",125 mm,46-20-130,Dark Brown,"15 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Premium,Hooper IP,,Kids,39 mm,New,White,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17315s-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Pink,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Baby Pink,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/lenskart-lk-e-16262-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16262,"8-12 yrs
?",126 mm,46-20-130,Red,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper IP,,Kids,40 mm,New,Red,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17639-m-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-M,"5-8 yrs
?",124 mm,48-14-125,,"20 gm
?","Light
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,35 mm,New,Navy Blue,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17639-xn-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-XN,"Teens
?",131 mm,51-14-135,Purple,"22 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Purple,Single Vision,,"Teens
?",
https://www.lenskart.com/lenskart-lk-e-16268-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16268,"5-8 yrs
?",124 mm,47-15-130,Black,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Premium,Hooper IP,,Kids,34 mm,New,Yellow,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17639-xn-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17639-XN,"Teens
?",131 mm,51-14-135,,"22 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,37 mm,New,Navy Blue,Single Vision,,"Teens
?",
https://www.lenskart.com/hooper-hp-e17315l-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17315L,"Teens
?",131 mm,50-15-135,Light Gray,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Light Gray,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/lenskart-lk-e-16261-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16261,"5-8 yrs
?",122 mm,45-16-130,Red,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper IP,,Kids,38 mm,New,Red,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17313s-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Navy Blue,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17325-l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17325L,"8-12 yrs
?",129 mm,49-16-135,Sky Blue,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,43 mm,New,Sky Blue,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17640-xn-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17640-XN,"8-12 yrs
?",128 mm,50-15-135,,"21 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",,,Hooper Skool,"1 Year Manufacturer Warranty
?",Women,36 mm,New,Navy Blue,Single Vision,,"Teens
?",
https://www.lenskart.com/lenskart-lk-e-16260-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16260,"8-12 yrs
?",125 mm,47-15-130,Yellow,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper IP,,Kids,33 mm,New,Yellow,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17324-m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17324M,"8-12 yrs
?",125 mm,47-16-135,Silver,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Gray Transparent,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17324-m-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17324M,"8-12 yrs
?",125 mm,47-16-135,Red,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,40 mm,New,Red,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17314s-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17314S,"2-5 yrs
?",111 mm,41-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Black,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/lenskart-lk-e-16254-c1-eyeglasses.html,Hooper,Eyeglasses,,LK E16254,"5-8 yrs
?",122 mm,47-14-130,Sky Blue,"14 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Premium,Hooper IP,,Kids,32 mm,New,Demi,Bifocal / Progressive,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17312s-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Cool Grey and Red,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Red,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17315m-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Light Gray,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Light Gray,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17314s-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17314S,"2-5 yrs
?",111 mm,41-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Navy Blue,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17315s-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Ocean Blue,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17313l-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17313L,"Teens
?",131 mm,50-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Red,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17314m-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17314M,"5-8 yrs
?",119 mm,44-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,39 mm,New,Black,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17313m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17313M,"5-8 yrs
?",123 mm,47-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Black,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17315s-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17315S,"2-5 yrs
?",117 mm,43-14-130,Light Gray,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Light Gray,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17313s-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Cool Grey and Red,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Red,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17315m-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Sky Blue,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Ocean Blue,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17315l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17315L,"Teens
?",131 mm,50-15-135,Sky Blue,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Ocean Blue,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17311s-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17311S,"2-5 yrs
?",116 mm,43-13-130,Black,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Black,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17312s-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Sky Blue,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Navy Blue,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e14910s-c3-eyeglasses.html,Hooper Online,Eyeglasses,,HP E14910S,"2-5 yrs
?",108 mm,39-16-120,Green,"12 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Kids,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,30 mm,New,Green Transparent,Bifocal / Progressive,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17313m-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17313M,"5-8 yrs
?",123 mm,47-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Red,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17311s-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17311S,"2-5 yrs
?",115 mm,43-13-130,Light Gray,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Light Gray,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e14910s-c2-eyeglasses.html,Hooper Online,Eyeglasses,,HP E14910S,"2-5 yrs
?",108 mm,39-16-120,Purple Transparent,"12 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Kids,Kids,Hooper Skool,"1 Year Manufacturer Warranty
?",Kids,30 mm,New,Pink Transparent,Bifocal / Progressive,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17324-l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17324L,"8-12 yrs
?",129 mm,49-16-135,Red,"17 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Colorful,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,42 mm,New,Red,Bifocal / Progressive,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17311s-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17311S,"2-5 yrs
?",116 mm,43-13-130,Pink,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Baby Pink,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17315l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17315L,"Teens
?",131 mm,50-15-135,Pink,"15 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,44 mm,New,Baby Pink,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17311m-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17311M,"5-8 yrs
?",124 mm,47-14-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Black,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17314s-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17314S,"2-5 yrs
?",112 mm,41-14-130,Lavender,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,36 mm,New,Lavender,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17311l-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17311L,"Teens
?",131 mm,50-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Black,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17312l-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17312L,"Teens
?",131 mm,50-15-135,Sky Blue,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Navy Blue,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17313l-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17313L,"Teens
?",131 mm,50-15-135,Black,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Black,Single Vision,,"8-12 yrs
?",
https://www.lenskart.com/hooper-hp-e17312m-c1-eyeglasses.html,Hooper,Eyeglasses,,HP E17312M,"5-8 yrs
?",121 mm,47-15-135,Sky Blue,"12 gm
?","Light
?",TR90,"TR90
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,31 mm,New,Navy Blue,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17313s-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17313S,"2-5 yrs
?",115 mm,43-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,29 mm,New,Black,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17315m-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17315M,"5-8 yrs
?",125 mm,47-15-135,Pink,"14 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,41 mm,New,Baby Pink,Single Vision,,"5-8 yrs
?",
https://www.lenskart.com/hooper-hp-e17312s-c2-eyeglasses.html,Hooper,Eyeglasses,,HP E17312S,"2-5 yrs
?",115 mm,43-14-130,Black,"12 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,28 mm,New,Black,Single Vision,,"2-5 yrs
?",
https://www.lenskart.com/hooper-hp-e17312l-c3-eyeglasses.html,Hooper,Eyeglasses,,HP E17312L,"Teens
?",131 mm,50-15-135,Cool Grey and Red,"13 gm
?","Light
?",TR,"TR
?","TR90
?",Kids,Kids,Hooper Innovation,"1 Year Manufacturer Warranty
?",Kids,33 mm,New,Red,Single Vision,,"8-12 yrs
?",
