Product Link,Brand Name,Product Type,Model No.,Frame Size,Frame Width,Frame Dimensions,Frame colour,Weight,Weight Group,Material,Frame Material,Temple Material,Prescription Type,Frame Style,Frame Style Secondary,Collection,Product Warranty,Gender,Height,Condition,Temple Colour,Country of Origin,Manufacturer Details,,Suited For,Glass Color,Lens Technology,Lens Material,Power
https://www.lenskart.com/vincent-chase-vc-e14972-c5-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14972,"Medium
?",137 mm,52-17-140,Pink Transparent,"24 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Women,38 mm,New,Pink Transparent,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14360-blue-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14360,"Medium
?",136 mm,52-16-145,Blue,"23 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,46 mm,New,Blue,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e16644-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E16644,"Narrow
?",133 mm,50-19-150,Gray Transparent,"19 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,FlatTop Round,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Gray Transparent,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417-n-sun-stone-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-N,"Narrow
?",134 mm,46-20-145,Sun Stone,"15 gm
?",,TR90,"Polycarbonate
?","TR90
?",Bifocal / Progressive,,,,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Sun Stone,,,,,,,,
https://www.lenskart.com/lenskart-air-lae000695-c2 light gun-eyeglasses.html,,Eyeglasses,LA E000695,"Wide
?",139 mm,57-18-139,Gunmetal,"17 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Rimless,,Unisex,38 mm,New,Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417-w-frost-dup3-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-W,"Wide
?",139 mm,50-20-150,Frost,"15 gm
?",,TR90,"Polycarbonate
?","TR90
?",Bifocal / Progressive,,,,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Frost,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000143-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000143,"Wide
?",138 mm,54-16-145,Black,"19 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e12400-w-c7-eyeglasses.html,Vincent Chase,Eyeglasses,VC E12400,"Wide
?",140 mm,56-16-140,Gold,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Classic Cateye,Youth,VC Metal,,Women,41 mm,New,Gold,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-lh-e16985-xw-crystalace-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LH E16985-XW,"Extra Wide
?",144 mm,52-20-145,Crystal-Ace,"24 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,Hustlr ACE,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Crystal-Ace,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e18760-dark-gunmetal-eyeglasses.html,Vincent Chase,Eyeglasses,VC E18760,"Wide
?",140 mm,57-17-140,Dark Gunmetal,"20 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Rimless,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Dark Gunmetal,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14977-m-pink-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14977-M,"Medium
?",135 mm,49-20-135,Pink,"22 gm
?",,Acetate,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,,,VC Hybrid,,Women,42 mm,New,Rose Gold,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17039-blue-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17039,"Medium
?",136 mm,50-20-145,Dark Blue,"32 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Dark Blue,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e16671-orange-transparent-eyeglasses.html,Vincent Chase,Eyeglasses,VC E16671,"Medium
?",134 mm,51-18-140,Orange Transparent,"24 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,"1 Year Manufacturer Warranty
?",Women,40 mm,New,Multicolor,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14963-grey-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14963,"Medium
?",136 mm,51-19-143,Gray,"18 gm
?","Light
?",TR90 & Stainless Steel,"Non-Metal
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR FUSION,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Grey,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17715-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17715,"Medium
?",137 mm,54-15-145,Peach Pink,"18 gm
?",,TR90,"Non-Metal
?","TR90
?",Bifocal / Progressive,,,AIR Classics,"1 Year Manufacturer Warranty
?",Women,41 mm,New,Pink Crystal,,,,,,,,
https://www.lenskart.com/lenskart-studio-lke000431-c1-eyeglasses.html,Lenskart STUDIO,Eyeglasses,LKE000431,"Wide
?",140 mm,53-18-140,Black,"22 gm
?",,Stainless Steel,"Metal
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Studio,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000719-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000719,"Medium
?",136 mm,54-17-140,Black,"16 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC SLEEK STEEL,,Unisex,32 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c4-dup3-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LH E16985-W,"Wide
?",139 mm,50-20-145,Graphite-Ace,"24 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Standard,Hustlr ACE,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Graphite-Ace,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e18439-olive grey transparent-eyeglasses.html,Vincent Chase,Eyeglasses,VC E18439,"Extra Narrow
?",128 mm,49-18-140,Gray Transparent,"20 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,,Unisex,32 mm,New,Grey Transparent,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14363-dark grey -eyeglasses.html,Lenskart Air,Eyeglasses,LA E14363,"Wide
?",141 mm,55-15-145,Gray,"27 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,34 mm,New,Grey,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e18582-semi-matt-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E18582,"Medium
?",136 mm,53-18-145,Black,"15 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,31 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14936-blue-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14936,"Medium
?",136 mm,51-19-149,Dark Gunmetal,"21 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Blue,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17002-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17002,"Medium
?",136 mm,54-14-145,Crystal Transparent,"19 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,33 mm,New,Gray Transparent,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17194-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17194,"Wide
?",140 mm,55-16-143,Light Gray,"23 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Standard,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Light Gray,China,,,,,,,
https://www.lenskart.com/vincent-chase-vce000146-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000146,"Medium
?",134 mm,51-17-145,Gold,"19 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Flat top round,,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,47 mm,New,Gold,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17928-clear-transparent-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17928,"Narrow
?",133 mm,49-18-140,Transparent,"21 gm
?",,TR90,"Non-Metal
?","TR90
?",Bifocal / Progressive,,,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Transparent,,,,,,,,
https://www.lenskart.com/lenskart-la-e15417-xw-c30-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-XW,"Extra Wide
?",144 mm,52-20-150,Ocean Blue,"18 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Light-Weight,,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Ocean Blue,India,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14938-silver-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14938,"Wide
?",139 mm,52-18-149,Black,"22 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17005-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17005,"Narrow
?",133 mm,50-18-145,Crystal Transparent,"20 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Classic Round,Standard,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Gray Transparent,China,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14736-m-c4-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14736-M,"Medium
?",137 mm,54-16-145,Blue Transparent,"15 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Blue Transparent,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17578-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17578,"Extra Narrow
?",127 mm,50-17-140,Olive Green,"19 gm
?",,Stainless Steel,"Metal
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Rimless,,Unisex,32 mm,New,Olive Green,,,,,,,,
https://www.lenskart.com/lenskart-air-lae000696-c1 blue-eyeglasses.html,Lenskart Air,Eyeglasses,LA E000696,"Medium
?",136 mm,52-17-139,Blue,"18 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Single Vision,,,Lenskart Rimless,,Unisex,27 mm,New,Blue,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e18403-grey-eyeglasses.html,Vincent Chase,Eyeglasses,VC E18403,"Medium
?",137 mm,52-16-145,Black,"26 gm
?",,Acetate,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,,,VC Hybrid,"1 Year Manufacturer Warranty
?",Women,43 mm,New,Multicolor,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17003-c2-eyeglasse.html,Lenskart Air,Eyeglasses,LA E17003,"Medium
?",134 mm,50-17-145,Light Gray,"21 gm
?","Average
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Light Gray,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14032-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14032,"Extra Narrow
?",129 mm,48-18-145,Dark Gunmetal,"14 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC SLEEK STEEL,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Dark Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-air-lae000127-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E000127,"Wide
?",139 mm,53-15-145,Light Gray,"20 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Dark Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-lh-e16985-xw-graphiteace-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LH E16985-XW,"Extra Wide
?",144 mm,52-20-145,Graphite-Ace,"24 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,Hustlr ACE,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Graphite-Ace,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e16168-c4-eyeglasses.html,Lenskart Air,Eyeglasses,LA E16168,"Narrow
?",132 mm,51-16-145,White,"19 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Crystal,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14113-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14113,"Extra Narrow
?",130 mm,51-18-145,Black,"19 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,40 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17713-c2-eyeglasses.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17348-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17348,"Medium
?",135 mm,52-18-140,Green Transparent,"23 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Classic Cateye,Youth,VC Acetate,"1 Year Manufacturer Warranty
?",Women,34 mm,New,Green Transparent,,,,,,,,
https://www.lenskart.com/lenskart-air-la-0353-rimless-rectangle-tr90-c2-eyeglasses-dup.html,Lenskart Air,Eyeglasses,LA 0353,"Extra Narrow
?",123 mm,51-18-142,Black,"10 gm
?","Feather Light
?",Stainless Steel & TR90,"Stainless Steel
?","TR90
?",Bifocal / Progressive,Light-Weight,Youth,Air Essentials,"1 Year Manufacturer Warranty
?",Unisex,27 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14930-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14930,"Medium
?",135 mm,53-17-145,Pink,"18 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Flat top round,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Women,44 mm,New,Baby Pink,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14930-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14930,"Medium
?",135 mm,53-17-145,Sky Blue,"18 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Flat top round,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Women,44 mm,New,Sky Blue,China,,,,,,,
https://www.lenskart.com/vincent-chase-vce000680-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000680,"Extra Wide
?",146 mm,52-21-145,Blue Transparent,"31 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC CLASSIC ACETATE,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Blue Transparent,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e18110--m-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E18110-M,"Medium
?",136 mm,54-17-145,Mid Gunmetal,"22 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Single Vision,,,HALFRIM,"1 Year Manufacturer Warranty
?",Unisex,26 mm,New,Mid Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417xp-c15-dup3-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-W,"Wide
?",139 mm,50-20-150,Military Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Air Essentials,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Military Green,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000384-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000384,"Wide
?",138 mm,55-15-137,Blue Transparent,"28 gm
?",,Acetate,"Acetate
?","Acetate
?",Single Vision,,,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,29 mm,New,Blue Transparent,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e10425-w-black-eyeglass.html,Vincent Chase,Eyeglasses,VC E10425-W,"Wide
?",139 mm,54-18-145,Black,"22 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Half Rim,,Unisex,25 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000093-c7-eye.html,Vincent Chase,Eyeglasses,VCE000093,"Wide
?",140 mm,55-15-145,Gray Transparent,"30 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Gray Transparent,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e15303-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E15303,"Medium
?",134 mm,53-15-145,Blue Transparent,"19 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,45 mm,New,Light Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e16239-c3-eyeglasses.html,Lenskart Air,Eyeglasses,LA E16239,"Wide
?",139 mm,50-20-145,Blue Transparent,"18 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Classic Round,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Blue Transparent,,,,,,,,
https://www.lenskart.com/lenskart-studio-lke000426-c1-eyeglasses.html,Lenskart STUDIO,Eyeglasses,LKE000426,"Wide
?",139 mm,54-15-145,Mid Gunmetal,"19 gm
?",,Stainless Steel,"Metal
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Studio,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Mid Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17537-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17537,"Medium
?",135 mm,51-16-145,Silver,"14 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,Lenskart Innovation,"1 Year Manufacturer Warranty
?",Unisex,32 mm,New,Silver,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417-c16-dup3-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-W,"Wide
?",139 mm,49-21-150,Jade Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Air Essentials,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Jade Green,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000724-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000724,"Wide
?",139 mm,55-17-140,Black,"17 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC SLEEK STEEL,,Unisex,31 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14974-c3-eye-dup.html,Vincent Chase,Eyeglasses,VC E14974,"Extra Narrow
?",128 mm,49-16-135,Gray Transparent,"21 gm
?","Average
?",Cellulose Acetate & Stainless Steel,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC BLEND EDIT,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Sky Blue,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13785-dark-gunmetal-eyeglasses.html,Vincent Chase,Eyeglasses,VC E13785,"Medium
?",136 mm,52-17-145,Light Gunmetal,"17 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC SLEEK STEEL,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Light Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e14960-c2-eyeglasses.html,Lenskart Air,Eyeglasses,LA E14960,"Narrow
?",133 mm,50-18-140,Gray Transparent,"20 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,FlatTop Round,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,46 mm,New,Dark Gunmetal,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13451-c5-eyeglasses-dup.html,Vincent Chase,Eyeglasses,VC E13451,"Narrow
?",133 mm,51-18-140,Black,"23 gm
?","Average
?",Cellulose Acetate & Stainless Steel,"Acetate
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC BLEND EDIT,"1 Year Manufacturer Warranty
?",Unisex,42 mm,New,Light Gunmetal,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e13788-c2-eyeglasses-dup.html,Vincent Chase,Eyeglasses,VC E13788,"Narrow
?",132 mm,48-18-145,Mid Gunmetal,"18 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC SLEEK STEEL,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Dark Gunmetal,,,,,,,,
https://www.lenskart.com/lenskart-studio-lke000116-c1-eyeglasses.html,Lenskart STUDIO,Eyeglasses,LK E000116,"Extra Wide
?",144 mm,53-19-145,Black,"35 gm
?","Average
?",Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,Premium,Youth,Lenskart Studio,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Black,China,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17100-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17100,"Wide
?",139 mm,50-20-145,Black,"24 gm
?",,Acetate,"Acetate
?","Acetate
?",Bifocal / Progressive,,,VC Acetate,,Unisex,42 mm,New,Black,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e17509-c1-eyeglasses.html,Vincent Chase,Eyeglasses,VC E17509,"Wide
?",140 mm,55-17-140,Black,"22 gm
?","Average
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,44 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17265-c5-eyeglasses.html,Lenskart Air,Eyeglasses,LA E17265,"Wide
?",138 mm,51-18-145,Black Grey,"17 gm
?","Light
?",TR90,"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417-xw-amber-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-XW,"Extra Wide
?",144 mm,52-20-150,Amber,"17 gm
?",,TR90,"TR90
?","TR90
?",Bifocal / Progressive,,,Hustlr,"1 Year Manufacturer Warranty
?",Unisex,43 mm,New,Amber,,,,,,,,
https://www.lenskart.com/vincent-chase-vc-e14207-black-eyeglasses.html,Vincent Chase,Eyeglasses,VC E14207,"Medium
?",135 mm,53-17-145,Black,"18 gm
?",,Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,,,VC Metal,,Unisex,41 mm,New,Gold,,,,,,,,
https://www.lenskart.com/vincent-chase-vce000147-c2-eyeglasses.html,Vincent Chase,Eyeglasses,VC E000147,"Medium
?",136 mm,52-16-145,Silver,"19 gm
?","Light
?",Stainless Steel,"Stainless Steel
?","Stainless Steel
?",Bifocal / Progressive,Standard,Youth,VC Metal,"1 Year Manufacturer Warranty
?",Unisex,38 mm,New,Silver,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e13069/n-c1-eyeglasses-dup.html,Lenskart Air,Eyeglasses,LA E13069-N,"Narrow
?",130 mm,51-16-142,Black,"16 gm
?","Light
?",TR90 & Stainless Steel,"TR90
?","Stainless Steel
?",Bifocal / Progressive,Light-Weight,Standard,Others,"1 Year Manufacturer Warranty
?",Unisex,39 mm,New,Black,,,,,,,,
https://www.lenskart.com/lenskart-hustlr-la-e15417-c16-dup-eyeglasses.html,Lenskart Hustlr,Eyeglasses,LA E15417-W,"Medium
?",139 mm,49-21-150,Jade Green,"17 gm
?","Light
?",TR90 (Flexible Light-Weight),"TR90
?","TR90
?",Bifocal / Progressive,Light-Weight,Standard,Air Essentials,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Jade Green,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e17164-c5-eyeglass.html,Lenskart Air,Eyeglasses,LA E17164,"Narrow
?",133 mm,48-18-145,Light Gray,"13 gm
?","Light
?",Ultem,"Ultem
?","Ultem
?",Bifocal / Progressive,Light-Weight,Standard,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,41 mm,New,Light Gray,,,,,,,,
https://www.lenskart.com/lenskart-air-la-e12852-black-eyeglasses.html,Lenskart Air,Eyeglasses,LA E12852,"Medium
?",135 mm,52-16-140,Black,"14 gm
?",,TR90,"Non-Metal
?","TR90
?",Bifocal / Progressive,,,AIR Classics,"1 Year Manufacturer Warranty
?",Unisex,35 mm,New,Black,,,,,,,,
